"PARENT_KEY","Site","Cluster","Plot","Longitude","Latitude","VegStructure","Year","Trees","Shrubs","KEY","shheight","shwidth","shlength","shsuplspecies_scientific","shrubspecies_common","Subplot"
"uuid:03cfbdbd-dff7-4f6e-bf92-51c6f4adb0a7","Kalamba","1","5","37.5015","-1.89278","shrubland","2023","yes","yes","uuid:03cfbdbd-dff7-4f6e-bf92-51c6f4adb0a7/supl1_shrb_data[1]","1.7","1.4","1.4","Citrus sinensis","N","1"
"uuid:a4a9c2b0-1aee-48aa-bc87-d0fb93d8070e","Kalamba","1","3","37.4972","-1.90129","shrubland","2023","yes","yes","uuid:a4a9c2b0-1aee-48aa-bc87-d0fb93d8070e/supl1_shrb_data[1]","2.5","2.4","2.7","Citrus sinensis","N","1"
"uuid:a4a9c2b0-1aee-48aa-bc87-d0fb93d8070e","Kalamba","1","3","37.4972","-1.90129","shrubland","2023","yes","yes","uuid:a4a9c2b0-1aee-48aa-bc87-d0fb93d8070e/supl1_shrb_data[2]","1.7","1.2","1.4","Citrus sinensis","N","1"
"uuid:d6f50aeb-4bee-43cb-8bb3-f457705cbcd2","Kalamba","1","1","37.4945","-1.90064","shrubland","2023","yes","yes","uuid:d6f50aeb-4bee-43cb-8bb3-f457705cbcd2/supl1_shrb_data[1]","2.3","2.4","2.6","Citrus sinensis","N","1"
"uuid:f64ce13b-9549-47f8-af64-f0d4425aa078","Kalamba","1","4","37.4975","-1.90013","shrubland","2023","yes","yes","uuid:f64ce13b-9549-47f8-af64-f0d4425aa078/supl1_shrb_data[1]","2.4","2.1","2.3","Citrus sinensis","N","1"
"uuid:f64ce13b-9549-47f8-af64-f0d4425aa078","Kalamba","1","4","37.4975","-1.90013","shrubland","2023","yes","yes","uuid:f64ce13b-9549-47f8-af64-f0d4425aa078/supl1_shrb_data[2]","2.1","1.7","2.2","Citrus sinensis","N","1"
"uuid:056b05f0-d200-44e9-82ab-4dd7f5619fc0","Kalamba","2","7","37.5011","-1.87069","shrubland","2023","no","yes","uuid:056b05f0-d200-44e9-82ab-4dd7f5619fc0/supl1_shrb_data[1]","1.6","1.3","1.8","Acacia polyacantha","N","1"
"uuid:056b05f0-d200-44e9-82ab-4dd7f5619fc0","Kalamba","2","7","37.5011","-1.87069","shrubland","2023","no","yes","uuid:056b05f0-d200-44e9-82ab-4dd7f5619fc0/supl1_shrb_data[2]","1.6","1.7","2.1","Lantana camara","N","1"
"uuid:6107ef79-3b5b-4c31-989c-b1db7d2d1d20","Kalamba","2","1","37.5031","-1.87179","shrubland","2023","yes","yes","uuid:6107ef79-3b5b-4c31-989c-b1db7d2d1d20/supl1_shrb_data[1]","2.3","2.1","2.4","Citrus sinensis","Orange","1"
"uuid:ad141f7a-5aae-4232-b720-ea37ff8b99ef","Kalamba","2","5","37.495","-1.87283","bushland","2023","yes","yes","uuid:ad141f7a-5aae-4232-b720-ea37ff8b99ef/supl2_shrb_data[1]","2.6","2.4","2.8","Citrus reticulata","N","2"
"uuid:ad141f7a-5aae-4232-b720-ea37ff8b99ef","Kalamba","2","5","37.495","-1.87283","bushland","2023","yes","yes","uuid:ad141f7a-5aae-4232-b720-ea37ff8b99ef/supl2_shrb_data[2]","2.6","2.6","2.6","Citrus reticulata","N","2"
"uuid:ad141f7a-5aae-4232-b720-ea37ff8b99ef","Kalamba","2","5","37.495","-1.87283","bushland","2023","yes","yes","uuid:ad141f7a-5aae-4232-b720-ea37ff8b99ef/supl2_shrb_data[3]","1.8","1.6","1.6","Citrus reticulata","N","2"
"uuid:d0487d63-2ff9-464e-bd64-1498fbb7083b","Kalamba","9","15","37.54","-1.9081","shrubland","2023","yes","yes","uuid:d0487d63-2ff9-464e-bd64-1498fbb7083b/supl2_shrb_data[1]","2.6","2.4","4.2","Abrus Sp","N","2"
"uuid:d0487d63-2ff9-464e-bd64-1498fbb7083b","Kalamba","9","15","37.54","-1.9081","shrubland","2023","yes","yes","uuid:d0487d63-2ff9-464e-bd64-1498fbb7083b/supl2_shrb_data[2]","1.9","0.8","1.6","Abrus sp","N","2"
"uuid:d83393d9-49d2-4575-b166-4a4c10007f87","Kalamba","9","5","37.546","-1.90329","woodland","2023","yes","yes","uuid:d83393d9-49d2-4575-b166-4a4c10007f87/supl2_shrb_data[1]","2.4","1.4","1.6","Lantana camara","N","2"
"uuid:d83393d9-49d2-4575-b166-4a4c10007f87","Kalamba","9","5","37.546","-1.90329","woodland","2023","yes","yes","uuid:d83393d9-49d2-4575-b166-4a4c10007f87/supl2_shrb_data[2]","2.5","5.7","6.2","Lantana camara","N","2"
"uuid:d446ce6d-0834-48f9-828e-7f4e17356f45","Kalamba","9","12","37.5457","-1.90155","woodland","2023","yes","yes","uuid:d446ce6d-0834-48f9-828e-7f4e17356f45/supl2_shrb_data[1]","1.8","0.6","0.8","Clausena uniseta","N","2"
"uuid:d446ce6d-0834-48f9-828e-7f4e17356f45","Kalamba","9","12","37.5457","-1.90155","woodland","2023","yes","yes","uuid:d446ce6d-0834-48f9-828e-7f4e17356f45/supl2_shrb_data[2]","1.9","0.7","1.3","Croton macrostachyus","N","2"
"uuid:d446ce6d-0834-48f9-828e-7f4e17356f45","Kalamba","9","12","37.5457","-1.90155","woodland","2023","yes","yes","uuid:d446ce6d-0834-48f9-828e-7f4e17356f45/supl2_shrb_data[3]","2.3","1.3","1.7","Solanum gigantea","N","2"
"uuid:d446ce6d-0834-48f9-828e-7f4e17356f45","Kalamba","9","12","37.5457","-1.90155","woodland","2023","yes","yes","uuid:d446ce6d-0834-48f9-828e-7f4e17356f45/supl2_shrb_data[4]","1.9","0.3","0.3","Solanum gigantea","N","2"
"uuid:d446ce6d-0834-48f9-828e-7f4e17356f45","Kalamba","9","12","37.5457","-1.90155","woodland","2023","yes","yes","uuid:d446ce6d-0834-48f9-828e-7f4e17356f45/supl2_shrb_data[5]","1.5","0.3","0.3","Solanum gigantea","N","2"
"uuid:de6b460d-5a71-489e-ba6c-8c2323b9e4a1","Kalamba","9","3","37.5468","-1.89999","bushland","2023","yes","yes","uuid:de6b460d-5a71-489e-ba6c-8c2323b9e4a1/supl2_shrb_data[1]","2.3","1.1","1.2","Ocimum suave","N","2"
"uuid:de6b460d-5a71-489e-ba6c-8c2323b9e4a1","Kalamba","9","3","37.5468","-1.89999","bushland","2023","yes","yes","uuid:de6b460d-5a71-489e-ba6c-8c2323b9e4a1/supl2_shrb_data[2]","2.3","1.5","1.6","Ocimum suave","N","2"
"uuid:de6b460d-5a71-489e-ba6c-8c2323b9e4a1","Kalamba","9","3","37.5468","-1.89999","bushland","2023","yes","yes","uuid:de6b460d-5a71-489e-ba6c-8c2323b9e4a1/supl2_shrb_data[3]","1.6","0.4","0.4","Lantana camara","N","2"
"uuid:de6b460d-5a71-489e-ba6c-8c2323b9e4a1","Kalamba","9","3","37.5468","-1.89999","bushland","2023","yes","yes","uuid:de6b460d-5a71-489e-ba6c-8c2323b9e4a1/supl2_shrb_data[4]","1.5","0.3","0.3","Clausena uniseta","N","2"
"uuid:de6b460d-5a71-489e-ba6c-8c2323b9e4a1","Kalamba","9","3","37.5468","-1.89999","bushland","2023","yes","yes","uuid:de6b460d-5a71-489e-ba6c-8c2323b9e4a1/supl2_shrb_data[5]","2.5","0.9","1.5","Ocimum suave","N","2"
"uuid:de6b460d-5a71-489e-ba6c-8c2323b9e4a1","Kalamba","9","3","37.5468","-1.89999","bushland","2023","yes","yes","uuid:de6b460d-5a71-489e-ba6c-8c2323b9e4a1/supl2_shrb_data[6]","2.3","4.9","5.2","Lantana camara","N","2"
"uuid:0e8ec213-6d69-4fa4-b1b4-8cbdafaa73c2","Kalamba","9","7","37.5456","-1.90018","woodland","2023","yes","yes","uuid:0e8ec213-6d69-4fa4-b1b4-8cbdafaa73c2/supl2_shrb_data[1]","1.9","0.4","0.4","Croton macrostachyus","N","2"
"uuid:0e8ec213-6d69-4fa4-b1b4-8cbdafaa73c2","Kalamba","9","7","37.5456","-1.90018","woodland","2023","yes","yes","uuid:0e8ec213-6d69-4fa4-b1b4-8cbdafaa73c2/supl2_shrb_data[2]","2.2","0.9","1.4","Rhus ruspaolii","N","2"
"uuid:0e8ec213-6d69-4fa4-b1b4-8cbdafaa73c2","Kalamba","9","7","37.5456","-1.90018","woodland","2023","yes","yes","uuid:0e8ec213-6d69-4fa4-b1b4-8cbdafaa73c2/supl2_shrb_data[3]","2.3","2.5","2.7","Phoenix reclinata","N","2"
"uuid:0e8ec213-6d69-4fa4-b1b4-8cbdafaa73c2","Kalamba","9","7","37.5456","-1.90018","woodland","2023","yes","yes","uuid:0e8ec213-6d69-4fa4-b1b4-8cbdafaa73c2/supl2_shrb_data[4]","2.3","0.6","1.1","Albizia gummifera","N","2"
"uuid:0e8ec213-6d69-4fa4-b1b4-8cbdafaa73c2","Kalamba","9","7","37.5456","-1.90018","woodland","2023","yes","yes","uuid:0e8ec213-6d69-4fa4-b1b4-8cbdafaa73c2/supl2_shrb_data[5]","2","1","7","N","N","2"
"uuid:eca283af-e652-4778-9d77-da1ca86d42df","Kalamba","16","9","37.5601","-1.83809","shrubland","2023","yes","yes","uuid:eca283af-e652-4778-9d77-da1ca86d42df/supl2_shrb_data[1]","1.9","0.7","0.8","Maytenus senegalensis","N","2"
"uuid:eca283af-e652-4778-9d77-da1ca86d42df","Kalamba","16","9","37.5601","-1.83809","shrubland","2023","yes","yes","uuid:eca283af-e652-4778-9d77-da1ca86d42df/supl2_shrb_data[2]","2.7","0.9","1.1","Acacia hockii","N","2"
"uuid:eca283af-e652-4778-9d77-da1ca86d42df","Kalamba","16","9","37.5601","-1.83809","shrubland","2023","yes","yes","uuid:eca283af-e652-4778-9d77-da1ca86d42df/supl2_shrb_data[3]","1.6","0.4","0.4","Combretum molle","N","2"
"uuid:eca283af-e652-4778-9d77-da1ca86d42df","Kalamba","16","9","37.5601","-1.83809","shrubland","2023","yes","yes","uuid:eca283af-e652-4778-9d77-da1ca86d42df/supl2_shrb_data[4]","1.7","0.9","1.2","Maytenus undata","N","2"
"uuid:eca283af-e652-4778-9d77-da1ca86d42df","Kalamba","16","9","37.5601","-1.83809","shrubland","2023","yes","yes","uuid:eca283af-e652-4778-9d77-da1ca86d42df/supl2_shrb_data[5]","2.4","1.6","1.6","Terminalia brownii","N","2"
"uuid:eca283af-e652-4778-9d77-da1ca86d42df","Kalamba","16","9","37.5601","-1.83809","shrubland","2023","yes","yes","uuid:eca283af-e652-4778-9d77-da1ca86d42df/supl2_shrb_data[6]","2.2","1.5","1.8","Terminalia brownii","N","2"
"uuid:eca283af-e652-4778-9d77-da1ca86d42df","Kalamba","16","9","37.5601","-1.83809","shrubland","2023","yes","yes","uuid:eca283af-e652-4778-9d77-da1ca86d42df/supl2_shrb_data[7]","2.8","1.9","2.3","Combretum molle","N","2"
"uuid:eca283af-e652-4778-9d77-da1ca86d42df","Kalamba","16","9","37.5601","-1.83809","shrubland","2023","yes","yes","uuid:eca283af-e652-4778-9d77-da1ca86d42df/supl2_shrb_data[8]","2.1","1.4","1.6","Combretum molle","N","2"
"uuid:eca283af-e652-4778-9d77-da1ca86d42df","Kalamba","16","9","37.5601","-1.83809","shrubland","2023","yes","yes","uuid:eca283af-e652-4778-9d77-da1ca86d42df/supl2_shrb_data[9]","1.8","1.5","1.6","Combretum molle","N","2"
"uuid:eca283af-e652-4778-9d77-da1ca86d42df","Kalamba","16","9","37.5601","-1.83809","shrubland","2023","yes","yes","uuid:eca283af-e652-4778-9d77-da1ca86d42df/supl2_shrb_data[10]","1.9","0.5","0.5","Acacia hockii","N","2"
"uuid:eca283af-e652-4778-9d77-da1ca86d42df","Kalamba","16","9","37.5601","-1.83809","shrubland","2023","yes","yes","uuid:eca283af-e652-4778-9d77-da1ca86d42df/supl2_shrb_data[11]","1.9","1.4","1.7","Rhus ruspaolii","N","2"
"uuid:eca283af-e652-4778-9d77-da1ca86d42df","Kalamba","16","9","37.5601","-1.83809","shrubland","2023","yes","yes","uuid:eca283af-e652-4778-9d77-da1ca86d42df/supl2_shrb_data[12]","2.3","1.1","1.4","Maytenus undata","N","2"
"uuid:c4206d81-5f05-469f-b0df-e9c2683685c1","Kalamba","16","1","37.5657","-1.8348","bushland","2023","yes","yes","uuid:c4206d81-5f05-469f-b0df-e9c2683685c1/supl2_shrb_data[1]","1.7","0.7","1.4","Rhus natalensis","N","2"
"uuid:c4206d81-5f05-469f-b0df-e9c2683685c1","Kalamba","16","1","37.5657","-1.8348","bushland","2023","yes","yes","uuid:c4206d81-5f05-469f-b0df-e9c2683685c1/supl2_shrb_data[2]","1.5","0.4","0.4","Acacia hockii","N","2"
"uuid:c4206d81-5f05-469f-b0df-e9c2683685c1","Kalamba","16","1","37.5657","-1.8348","bushland","2023","yes","yes","uuid:c4206d81-5f05-469f-b0df-e9c2683685c1/supl2_shrb_data[3]","2.7","1.2","1.6","Gnidia latifolia","N","2"
"uuid:c4206d81-5f05-469f-b0df-e9c2683685c1","Kalamba","16","1","37.5657","-1.8348","bushland","2023","yes","yes","uuid:c4206d81-5f05-469f-b0df-e9c2683685c1/supl2_shrb_data[4]","1.8","1.6","1.7","Maytenus heterophylla","N","2"
"uuid:c4206d81-5f05-469f-b0df-e9c2683685c1","Kalamba","16","1","37.5657","-1.8348","bushland","2023","yes","yes","uuid:c4206d81-5f05-469f-b0df-e9c2683685c1/supl2_shrb_data[5]","1.6","0.4","0.4","Acacia hockii","N","2"
"uuid:c4206d81-5f05-469f-b0df-e9c2683685c1","Kalamba","16","1","37.5657","-1.8348","bushland","2023","yes","yes","uuid:c4206d81-5f05-469f-b0df-e9c2683685c1/supl2_shrb_data[6]","1.5","2.1","1.3","Acacia hockii","N","2"
"uuid:ca6b4570-485f-4dbb-b20b-ed283da32417","Kalamba","16","2","37.5678","-1.83053","shrubland","2023","yes","yes","uuid:ca6b4570-485f-4dbb-b20b-ed283da32417/supl2_shrb_data[1]","2.6","1.9","2.3","Senna singueana","N","2"
"uuid:ca6b4570-485f-4dbb-b20b-ed283da32417","Kalamba","16","2","37.5678","-1.83053","shrubland","2023","yes","yes","uuid:ca6b4570-485f-4dbb-b20b-ed283da32417/supl2_shrb_data[2]","1.55","1.7","2.6","Lantana camara","N","2"
"uuid:ca6b4570-485f-4dbb-b20b-ed283da32417","Kalamba","16","2","37.5678","-1.83053","shrubland","2023","yes","yes","uuid:ca6b4570-485f-4dbb-b20b-ed283da32417/supl2_shrb_data[3]","1.5","1.6","1.8","Aspilia mossambinscenis","N","2"
"uuid:71bba364-980a-4480-a40f-1aff1d0f847d","Kalamba","16","3","37.5696","-1.83103","shrubland","2023","yes","yes","uuid:71bba364-980a-4480-a40f-1aff1d0f847d/supl2_shrb_data[1]","1.8","0.5","0.5","Clausena uniseta n","N","2"
"uuid:71bba364-980a-4480-a40f-1aff1d0f847d","Kalamba","16","3","37.5696","-1.83103","shrubland","2023","yes","yes","uuid:71bba364-980a-4480-a40f-1aff1d0f847d/supl2_shrb_data[2]","2.2","0.4","0.4","Clausena uniseta","N","2"
"uuid:71bba364-980a-4480-a40f-1aff1d0f847d","Kalamba","16","3","37.5696","-1.83103","shrubland","2023","yes","yes","uuid:71bba364-980a-4480-a40f-1aff1d0f847d/supl2_shrb_data[3]","1.8","0.4","0.6","Clausena uniseta","N","2"
"uuid:71bba364-980a-4480-a40f-1aff1d0f847d","Kalamba","16","3","37.5696","-1.83103","shrubland","2023","yes","yes","uuid:71bba364-980a-4480-a40f-1aff1d0f847d/supl2_shrb_data[4]","1.6","4.8","5.3","Lantana camara","N","2"
"uuid:418bc06a-665f-4d27-a876-4774c727678e","Kalamba","16","7","37.5694","-1.83149","shrubland","2023","yes","yes","uuid:418bc06a-665f-4d27-a876-4774c727678e/supl2_shrb_data[1]","2.3","2.6","2.8","Lantana camara","N","2"
"uuid:418bc06a-665f-4d27-a876-4774c727678e","Kalamba","16","7","37.5694","-1.83149","shrubland","2023","yes","yes","uuid:418bc06a-665f-4d27-a876-4774c727678e/supl2_shrb_data[2]","2.7","2.6","2.6","Lantana camara","N","2"
"uuid:8479b116-18f2-4cf0-869c-ea52439e6300","Kalamba","15","9","37.5642","-1.85347","bushland","2023","yes","yes","uuid:8479b116-18f2-4cf0-869c-ea52439e6300/supl2_shrb_data[1]","2.3","1.4","1.4","Croton dichogamus","N","2"
"uuid:8479b116-18f2-4cf0-869c-ea52439e6300","Kalamba","15","9","37.5642","-1.85347","bushland","2023","yes","yes","uuid:8479b116-18f2-4cf0-869c-ea52439e6300/supl2_shrb_data[2]","1.9","0.7","0.7","Combretum molle","N","2"
"uuid:e99b64ce-3924-404d-b8a0-da250b7ec490","Kalamba","15","2","37.5639","-1.85353","bushland","2023","yes","yes","uuid:e99b64ce-3924-404d-b8a0-da250b7ec490/supl2_shrb_data[1]","1.5","0.9","1.2","Combretum apiculatum","N","2"
"uuid:e99b64ce-3924-404d-b8a0-da250b7ec490","Kalamba","15","2","37.5639","-1.85353","bushland","2023","yes","yes","uuid:e99b64ce-3924-404d-b8a0-da250b7ec490/supl2_shrb_data[2]","1.5","0.4","0.5","Combretum molle","N","2"
"uuid:e99b64ce-3924-404d-b8a0-da250b7ec490","Kalamba","15","2","37.5639","-1.85353","bushland","2023","yes","yes","uuid:e99b64ce-3924-404d-b8a0-da250b7ec490/supl2_shrb_data[3]","1.6","1.3","2.9","Gnidia latifolia","N","2"
"uuid:3425807e-5d24-4296-a3db-ca2aba47dadd","Kalamba","15","8","37.5653","-1.85084","shrubland","2023","yes","yes","uuid:3425807e-5d24-4296-a3db-ca2aba47dadd/supl2_shrb_data[1]","1.8","1.1","1.3","Dadonea angustifolia","N","2"
"uuid:3425807e-5d24-4296-a3db-ca2aba47dadd","Kalamba","15","8","37.5653","-1.85084","shrubland","2023","yes","yes","uuid:3425807e-5d24-4296-a3db-ca2aba47dadd/supl2_shrb_data[2]","2.3","0.8","0.8","Lappacea sp","N","2"
"uuid:5879021c-d223-40f8-8c7b-5825c545d825","Kalamba","15","1","37.5652","-1.85119","shrubland","2023","yes","yes","uuid:5879021c-d223-40f8-8c7b-5825c545d825/supl2_shrb_data[1]","1.6","0.4","0.4","Dadonea angustifolia","N","2"
"uuid:5879021c-d223-40f8-8c7b-5825c545d825","Kalamba","15","1","37.5652","-1.85119","shrubland","2023","yes","yes","uuid:5879021c-d223-40f8-8c7b-5825c545d825/supl2_shrb_data[2]","1.6","1.6","1.8","Combretum molle","N","2"
"uuid:5879021c-d223-40f8-8c7b-5825c545d825","Kalamba","15","1","37.5652","-1.85119","shrubland","2023","yes","yes","uuid:5879021c-d223-40f8-8c7b-5825c545d825/supl2_shrb_data[3]","2.6","1.1","1.1","Osyris lanceolata","N","2"
"uuid:5879021c-d223-40f8-8c7b-5825c545d825","Kalamba","15","1","37.5652","-1.85119","shrubland","2023","yes","yes","uuid:5879021c-d223-40f8-8c7b-5825c545d825/supl2_shrb_data[4]","2.6","0.9","1.2","Combretum molle","N","2"
"uuid:5879021c-d223-40f8-8c7b-5825c545d825","Kalamba","15","1","37.5652","-1.85119","shrubland","2023","yes","yes","uuid:5879021c-d223-40f8-8c7b-5825c545d825/supl2_shrb_data[5]","2.2","0.8","1.3","Dadonea angustifolia","N","2"
"uuid:06e873df-1e5f-4119-928b-d1ba3c4eb51d","Kalamba","15","4","37.5687","-1.85811","bushland","2023","yes","yes","uuid:06e873df-1e5f-4119-928b-d1ba3c4eb51d/supl2_shrb_data[1]","2.3","0.6","0.8","Euclea divinorum","N","2"
"uuid:06e873df-1e5f-4119-928b-d1ba3c4eb51d","Kalamba","15","4","37.5687","-1.85811","bushland","2023","yes","yes","uuid:06e873df-1e5f-4119-928b-d1ba3c4eb51d/supl2_shrb_data[2]","1.7","1.1","1.5","Scurtia myrtina","N","2"
"uuid:06e873df-1e5f-4119-928b-d1ba3c4eb51d","Kalamba","15","4","37.5687","-1.85811","bushland","2023","yes","yes","uuid:06e873df-1e5f-4119-928b-d1ba3c4eb51d/supl2_shrb_data[3]","2.6","1.4","1.6","Acacia hockii","N","2"
"uuid:06e873df-1e5f-4119-928b-d1ba3c4eb51d","Kalamba","15","4","37.5687","-1.85811","bushland","2023","yes","yes","uuid:06e873df-1e5f-4119-928b-d1ba3c4eb51d/supl2_shrb_data[4]","2.5","1.2","1.4","Maytenus heterophylla","N","2"
"uuid:06e873df-1e5f-4119-928b-d1ba3c4eb51d","Kalamba","15","4","37.5687","-1.85811","bushland","2023","yes","yes","uuid:06e873df-1e5f-4119-928b-d1ba3c4eb51d/supl2_shrb_data[5]","1.7","0.6","0.6","Lantana camara","N","2"
"uuid:06e873df-1e5f-4119-928b-d1ba3c4eb51d","Kalamba","15","4","37.5687","-1.85811","bushland","2023","yes","yes","uuid:06e873df-1e5f-4119-928b-d1ba3c4eb51d/supl2_shrb_data[6]","2.7","1.4","1.6","Maytenus heterophylla","N","2"
"uuid:06e873df-1e5f-4119-928b-d1ba3c4eb51d","Kalamba","15","4","37.5687","-1.85811","bushland","2023","yes","yes","uuid:06e873df-1e5f-4119-928b-d1ba3c4eb51d/supl2_shrb_data[7]","2.7","0.6","0.7","Acacia hockii","N","2"
"uuid:06e873df-1e5f-4119-928b-d1ba3c4eb51d","Kalamba","15","4","37.5687","-1.85811","bushland","2023","yes","yes","uuid:06e873df-1e5f-4119-928b-d1ba3c4eb51d/supl2_shrb_data[8]","2.3","1.1","1.6","Rhus natalensis","N","2"
"uuid:06e873df-1e5f-4119-928b-d1ba3c4eb51d","Kalamba","15","4","37.5687","-1.85811","bushland","2023","yes","yes","uuid:06e873df-1e5f-4119-928b-d1ba3c4eb51d/supl2_shrb_data[9]","1.5","0.4","0.6","Lantana camara","N","2"
"uuid:06e873df-1e5f-4119-928b-d1ba3c4eb51d","Kalamba","15","4","37.5687","-1.85811","bushland","2023","yes","yes","uuid:06e873df-1e5f-4119-928b-d1ba3c4eb51d/supl2_shrb_data[10]","2.5","1.6","1.7","Osyris lanceolata","N","2"
"uuid:06e873df-1e5f-4119-928b-d1ba3c4eb51d","Kalamba","15","4","37.5687","-1.85811","bushland","2023","yes","yes","uuid:06e873df-1e5f-4119-928b-d1ba3c4eb51d/supl2_shrb_data[11]","2.2","1.3","1.7","Rhus natalensis","N","2"
"uuid:06e873df-1e5f-4119-928b-d1ba3c4eb51d","Kalamba","15","4","37.5687","-1.85811","bushland","2023","yes","yes","uuid:06e873df-1e5f-4119-928b-d1ba3c4eb51d/supl2_shrb_data[12]","2.2","1.6","1.8","Acacia hockii","N","2"
"uuid:5ed5855a-89b3-44d8-a522-a94923ed2c32","Kalamba","15","5","37.5665","-1.85582","shrubland","2023","yes","yes","uuid:5ed5855a-89b3-44d8-a522-a94923ed2c32/supl2_shrb_data[1]","2.8","1.4","1.4","Maytenus senegalensis","N","2"
"uuid:5ed5855a-89b3-44d8-a522-a94923ed2c32","Kalamba","15","5","37.5665","-1.85582","shrubland","2023","yes","yes","uuid:5ed5855a-89b3-44d8-a522-a94923ed2c32/supl2_shrb_data[2]","1.5","1.9","2.9","Acacia hockii","N","2"
"uuid:5ed5855a-89b3-44d8-a522-a94923ed2c32","Kalamba","15","5","37.5665","-1.85582","shrubland","2023","yes","yes","uuid:5ed5855a-89b3-44d8-a522-a94923ed2c32/supl2_shrb_data[3]","1.6","1.3","1.5","Combretum molle","N","2"
"uuid:5ed5855a-89b3-44d8-a522-a94923ed2c32","Kalamba","15","5","37.5665","-1.85582","shrubland","2023","yes","yes","uuid:5ed5855a-89b3-44d8-a522-a94923ed2c32/supl2_shrb_data[4]","2.6","2.1","2.3","Combretum molle","N","2"
"uuid:c752e57e-0402-468f-90d5-ae5db403814c","Kalamba","15","6","37.5676","-1.85501","bushland","2023","yes","yes","uuid:c752e57e-0402-468f-90d5-ae5db403814c/supl2_shrb_data[1]","1.7","0.4","0.4","Rhus natalensis","N","2"
"uuid:ee3b6c66-0f7d-419c-b0a1-acb002337e3f","Kalamba","14","12","37.5623","-1.88064","bushland","2023","yes","yes","uuid:ee3b6c66-0f7d-419c-b0a1-acb002337e3f/supl2_shrb_data[1]","1.9","1.6","1.8","Lantana camara","N","2"
"uuid:ee3b6c66-0f7d-419c-b0a1-acb002337e3f","Kalamba","14","12","37.5623","-1.88064","bushland","2023","yes","yes","uuid:ee3b6c66-0f7d-419c-b0a1-acb002337e3f/supl2_shrb_data[2]","1.6","0.6","0.8","Lantana camara","N","2"
"uuid:af6d10f6-4940-49f5-a191-cc27090c495e","Kalamba","15","7","37.5635","-1.85548","bushland","2023","yes","yes","uuid:af6d10f6-4940-49f5-a191-cc27090c495e/supl2_shrb_data[1]","1.6","1","1.2","Rhus natalensis","N","2"
"uuid:af6d10f6-4940-49f5-a191-cc27090c495e","Kalamba","15","7","37.5635","-1.85548","bushland","2023","yes","yes","uuid:af6d10f6-4940-49f5-a191-cc27090c495e/supl2_shrb_data[2]","2.7","0.6","0.8","Acacia hockii","N","2"
"uuid:af6d10f6-4940-49f5-a191-cc27090c495e","Kalamba","15","7","37.5635","-1.85548","bushland","2023","yes","yes","uuid:af6d10f6-4940-49f5-a191-cc27090c495e/supl2_shrb_data[3]","1.7","0.9","1.2","Dadonea angustifolia","N","2"
"uuid:af6d10f6-4940-49f5-a191-cc27090c495e","Kalamba","15","7","37.5635","-1.85548","bushland","2023","yes","yes","uuid:af6d10f6-4940-49f5-a191-cc27090c495e/supl2_shrb_data[4]","1.7","0.3","0.3","Maytenus senegalensis","N","2"
"uuid:af6d10f6-4940-49f5-a191-cc27090c495e","Kalamba","15","7","37.5635","-1.85548","bushland","2023","yes","yes","uuid:af6d10f6-4940-49f5-a191-cc27090c495e/supl2_shrb_data[5]","2.3","0.7","1.6","Senna singueana","N","2"
"uuid:a6c48ef0-b332-4410-8662-b2ab157b9d6d","Kalamba","14","8","37.5679","-1.87973","cropland","2023","yes","yes","uuid:a6c48ef0-b332-4410-8662-b2ab157b9d6d/supl2_shrb_data[1]","2.4","2.3","2.5","Citrus sinensis","N","2"
"uuid:a6c48ef0-b332-4410-8662-b2ab157b9d6d","Kalamba","14","8","37.5679","-1.87973","cropland","2023","yes","yes","uuid:a6c48ef0-b332-4410-8662-b2ab157b9d6d/supl2_shrb_data[2]","1.9","1.8","1.8","Citrus sinensis","N","2"
"uuid:563bcdbb-7e93-4e01-bdd5-8a9fcdbb31bf","Kalamba","13","6","37.5584","-1.90069","shrubland","2023","yes","yes","uuid:563bcdbb-7e93-4e01-bdd5-8a9fcdbb31bf/supl2_shrb_data[1]","2.5","2.2","2.7","Lantana camara","N","2"
"uuid:563bcdbb-7e93-4e01-bdd5-8a9fcdbb31bf","Kalamba","13","6","37.5584","-1.90069","shrubland","2023","yes","yes","uuid:563bcdbb-7e93-4e01-bdd5-8a9fcdbb31bf/supl2_shrb_data[2]","1.7","1.3","1.5","Lantana camara","N","2"
"uuid:563bcdbb-7e93-4e01-bdd5-8a9fcdbb31bf","Kalamba","13","6","37.5584","-1.90069","shrubland","2023","yes","yes","uuid:563bcdbb-7e93-4e01-bdd5-8a9fcdbb31bf/supl2_shrb_data[3]","2.2","1.3","1.6","Lantana camara","N","2"
"uuid:563bcdbb-7e93-4e01-bdd5-8a9fcdbb31bf","Kalamba","13","6","37.5584","-1.90069","shrubland","2023","yes","yes","uuid:563bcdbb-7e93-4e01-bdd5-8a9fcdbb31bf/supl2_shrb_data[4]","1.6","1.4","1.6","Lantana camara","N","2"
"uuid:1e05af7b-c476-415c-ab8b-6754450d1d3f","Kalamba","13","1","37.5604","-1.8977","shrubland","2023","yes","yes","uuid:1e05af7b-c476-415c-ab8b-6754450d1d3f/supl2_shrb_data[1]","1.8","1.4","1.4","Citrus sinensis","N","2"
