"PARENT_KEY","Site","Cluster","Plot","Longitude","Latitude","VegStructure","Year","Trees","Shrubs","KEY","trheight","trcircumf","trspecies_scientific","treespecies_common","Subplot"
"uuid:8ebe715e-dc2a-4522-8f07-5f88aa5f6c45","Chawia","15","10","38.3593","-3.42964","bushland","2024","yes","yes","uuid:8ebe715e-dc2a-4522-8f07-5f88aa5f6c45/supl3_tree_data[1]","3.7","13","Psidium guajava","N","3"
"uuid:8ebe715e-dc2a-4522-8f07-5f88aa5f6c45","Chawia","15","10","38.3593","-3.42964","bushland","2024","yes","yes","uuid:8ebe715e-dc2a-4522-8f07-5f88aa5f6c45/supl3_tree_data[2]","3.5","17","Psidium guajava","N","3"
"uuid:8ebe715e-dc2a-4522-8f07-5f88aa5f6c45","Chawia","15","10","38.3593","-3.42964","bushland","2024","yes","yes","uuid:8ebe715e-dc2a-4522-8f07-5f88aa5f6c45/supl3_tree_data[3]","3.3","13","Psidium guajava","N","3"
"uuid:fdd89e85-f4bc-4987-9e42-210562fd07a9","Chawia","13","14","38.3557","-3.47484","cropland","2024","yes","no","uuid:fdd89e85-f4bc-4987-9e42-210562fd07a9/supl3_tree_data[1]","7.4","64","Persea americanum","N","3"
"uuid:adc50ec1-bbcd-41f4-be5d-ac1c8cbbd7a6","Chawia","3","3","38.2911","-3.43632","woodland","2024","yes","yes","uuid:adc50ec1-bbcd-41f4-be5d-ac1c8cbbd7a6/supl3_tree_data[1]","34.8","71","Eucalyptus saligna","N","3"
"uuid:adc50ec1-bbcd-41f4-be5d-ac1c8cbbd7a6","Chawia","3","3","38.2911","-3.43632","woodland","2024","yes","yes","uuid:adc50ec1-bbcd-41f4-be5d-ac1c8cbbd7a6/supl3_tree_data[2]","34.8","116","Eucalyptus saligna","N","3"
"uuid:adc50ec1-bbcd-41f4-be5d-ac1c8cbbd7a6","Chawia","3","3","38.2911","-3.43632","woodland","2024","yes","yes","uuid:adc50ec1-bbcd-41f4-be5d-ac1c8cbbd7a6/supl3_tree_data[3]","13.4","26","Eucalyptus saligna","N","3"
"uuid:adc50ec1-bbcd-41f4-be5d-ac1c8cbbd7a6","Chawia","3","3","38.2911","-3.43632","woodland","2024","yes","yes","uuid:adc50ec1-bbcd-41f4-be5d-ac1c8cbbd7a6/supl3_tree_data[4]","3.4","9","Eucalyptus saligna","N","3"
"uuid:adc50ec1-bbcd-41f4-be5d-ac1c8cbbd7a6","Chawia","3","3","38.2911","-3.43632","woodland","2024","yes","yes","uuid:adc50ec1-bbcd-41f4-be5d-ac1c8cbbd7a6/supl3_tree_data[5]","3.1","8","Acacia mearnsii","N","3"
"uuid:adc50ec1-bbcd-41f4-be5d-ac1c8cbbd7a6","Chawia","3","3","38.2911","-3.43632","woodland","2024","yes","yes","uuid:adc50ec1-bbcd-41f4-be5d-ac1c8cbbd7a6/supl3_tree_data[6]","34.8","151","Eucalyptus saligna","N","3"
"uuid:a41fd0d0-fa2d-4409-a672-4b5a83882a25","Chawia","7","10","38.3135","-3.42484","cropland","2024","yes","yes","uuid:a41fd0d0-fa2d-4409-a672-4b5a83882a25/supl3_tree_data[1]","12.9","56","Cupressus lusitanica","N","3"
"uuid:7a82cf53-bcdd-4f9d-865b-c99bafbf74dd","Chawia","7","5","38.3117","-3.42432","bushland","2024","yes","yes","uuid:7a82cf53-bcdd-4f9d-865b-c99bafbf74dd/supl3_tree_data[1]","7.9","83","Persea americanum","N","3"
"uuid:b014f30b-ebdf-4198-8267-7fadb0999873","Chawia","7","6","38.316","-3.43051","cropland","2024","yes","yes","uuid:b014f30b-ebdf-4198-8267-7fadb0999873/supl3_tree_data[1]","9.8","72","Jacaranda mimosifolia","N","3"
"uuid:40a84893-96af-4272-9226-2b32a7348075","Chawia","7","3","38.314","-3.43073","cropland","2024","yes","yes","uuid:40a84893-96af-4272-9226-2b32a7348075/supl3_tree_data[1]","3.6","17","Catha edulis","N","3"
"uuid:40a84893-96af-4272-9226-2b32a7348075","Chawia","7","3","38.314","-3.43073","cropland","2024","yes","yes","uuid:40a84893-96af-4272-9226-2b32a7348075/supl3_tree_data[2]","3.2","13","Catha edulis","N","3"
"uuid:40a84893-96af-4272-9226-2b32a7348075","Chawia","7","3","38.314","-3.43073","cropland","2024","yes","yes","uuid:40a84893-96af-4272-9226-2b32a7348075/supl3_tree_data[3]","3.2","14","Catha edulis","N","3"
"uuid:40a84893-96af-4272-9226-2b32a7348075","Chawia","7","3","38.314","-3.43073","cropland","2024","yes","yes","uuid:40a84893-96af-4272-9226-2b32a7348075/supl3_tree_data[4]","3.2","14","Catha edulis","N","3"
"uuid:40a84893-96af-4272-9226-2b32a7348075","Chawia","7","3","38.314","-3.43073","cropland","2024","yes","yes","uuid:40a84893-96af-4272-9226-2b32a7348075/supl3_tree_data[5]","3.5","17","Catha edulis","N","3"
"uuid:40a84893-96af-4272-9226-2b32a7348075","Chawia","7","3","38.314","-3.43073","cropland","2024","yes","yes","uuid:40a84893-96af-4272-9226-2b32a7348075/supl3_tree_data[6]","3.2","16","Catha edulis","N","3"
"uuid:40a84893-96af-4272-9226-2b32a7348075","Chawia","7","3","38.314","-3.43073","cropland","2024","yes","yes","uuid:40a84893-96af-4272-9226-2b32a7348075/supl3_tree_data[7]","3.4","19","Catha edulis","N","3"
"uuid:40a84893-96af-4272-9226-2b32a7348075","Chawia","7","3","38.314","-3.43073","cropland","2024","yes","yes","uuid:40a84893-96af-4272-9226-2b32a7348075/supl3_tree_data[8]","3.6","14","Catha edulis","N","3"
"uuid:4165c7af-e89d-487e-b285-1951797f1fad","Chawia","7","2","38.3148","-3.42978","cropland","2024","yes","no","uuid:4165c7af-e89d-487e-b285-1951797f1fad/supl3_tree_data[1]","8.3","19","Morus alba","N","3"
"uuid:396c4c98-f5e6-4d27-9bf0-01f5effb88a3","Chawia","6","12","38.3154","-3.45373","cropland","2024","yes","yes","uuid:396c4c98-f5e6-4d27-9bf0-01f5effb88a3/supl3_tree_data[1]","28.8","250","Grevillea robusta","N","3"
"uuid:1902519f-3cb9-4399-a0e9-ead430cb881f","Chawia","6","10","38.3143","-3.45555","cropland","2024","yes","yes","uuid:1902519f-3cb9-4399-a0e9-ead430cb881f/supl3_tree_data[1]","14.8","71","Grevillea robusta","N","3"
"uuid:1902519f-3cb9-4399-a0e9-ead430cb881f","Chawia","6","10","38.3143","-3.45555","cropland","2024","yes","yes","uuid:1902519f-3cb9-4399-a0e9-ead430cb881f/supl3_tree_data[2]","14.8","74","Grevillea robusta","N","3"
"uuid:12878e49-33a5-4801-8834-31b4ea1241db","Chawia","6","5","38.3076","-3.45646","cropland","2024","yes","yes","uuid:12878e49-33a5-4801-8834-31b4ea1241db/supl3_tree_data[1]","4.2","19","Combretum molle","N","3"
"uuid:12878e49-33a5-4801-8834-31b4ea1241db","Chawia","6","5","38.3076","-3.45646","cropland","2024","yes","yes","uuid:12878e49-33a5-4801-8834-31b4ea1241db/supl3_tree_data[2]","3.1","7","Lantana camara","N","3"
"uuid:12878e49-33a5-4801-8834-31b4ea1241db","Chawia","6","5","38.3076","-3.45646","cropland","2024","yes","yes","uuid:12878e49-33a5-4801-8834-31b4ea1241db/supl3_tree_data[3]","3.2","10","Lantana camara","N","3"
"uuid:be5e3ce3-7d8b-41a4-a6a8-a184f842c230","Chawia","6","8","38.3101","-3.45663","cropland","2024","yes","yes","uuid:be5e3ce3-7d8b-41a4-a6a8-a184f842c230/supl3_tree_data[1]","9.3","63","Acacia polyacantha","N","3"
"uuid:90bf65c8-cbd2-47b3-92c9-e4f5b72231fd","Chawia","5","7","38.3182","-3.483","cropland","2024","yes","yes","uuid:90bf65c8-cbd2-47b3-92c9-e4f5b72231fd/supl3_tree_data[1]","14.8","148","Mangifera indica","N","3"
"uuid:9f9cbf8a-e881-45fa-b4e2-109e93e7a9a3","Chawia","5","2","38.3144","-3.48311","cropland","2024","yes","yes","uuid:9f9cbf8a-e881-45fa-b4e2-109e93e7a9a3/supl3_tree_data[1]","3.1","26","Carica papaya","N","3"
"uuid:9f9cbf8a-e881-45fa-b4e2-109e93e7a9a3","Chawia","5","2","38.3144","-3.48311","cropland","2024","yes","yes","uuid:9f9cbf8a-e881-45fa-b4e2-109e93e7a9a3/supl3_tree_data[2]","3.7","12","Melia azedrachta","N","3"
"uuid:9f9cbf8a-e881-45fa-b4e2-109e93e7a9a3","Chawia","5","2","38.3144","-3.48311","cropland","2024","yes","yes","uuid:9f9cbf8a-e881-45fa-b4e2-109e93e7a9a3/supl3_tree_data[3]","4.7","32","Carica papaya","N","3"
"uuid:9f9cbf8a-e881-45fa-b4e2-109e93e7a9a3","Chawia","5","2","38.3144","-3.48311","cropland","2024","yes","yes","uuid:9f9cbf8a-e881-45fa-b4e2-109e93e7a9a3/supl3_tree_data[4]","19.8","230","Mangifera indica","N","3"
"uuid:04a25ac8-a722-4e8a-a022-f498435ab9ba","Chawia","5","1","38.3148","-3.48624","cropland","2024","yes","yes","uuid:04a25ac8-a722-4e8a-a022-f498435ab9ba/supl3_tree_data[1]","3.4","10","Melia azedrachta","N","3"
"uuid:04a25ac8-a722-4e8a-a022-f498435ab9ba","Chawia","5","1","38.3148","-3.48624","cropland","2024","yes","yes","uuid:04a25ac8-a722-4e8a-a022-f498435ab9ba/supl3_tree_data[2]","3.4","14","Melia azedrachta","N","3"
"uuid:04a25ac8-a722-4e8a-a022-f498435ab9ba","Chawia","5","1","38.3148","-3.48624","cropland","2024","yes","yes","uuid:04a25ac8-a722-4e8a-a022-f498435ab9ba/supl3_tree_data[3]","3.2","10","Lantana camara","N","3"
"uuid:04a25ac8-a722-4e8a-a022-f498435ab9ba","Chawia","5","1","38.3148","-3.48624","cropland","2024","yes","yes","uuid:04a25ac8-a722-4e8a-a022-f498435ab9ba/supl3_tree_data[4]","4.7","36","Cocos nucifera","N","3"
"uuid:a3133fea-3fda-4b42-9158-f61ba9d86755","Chawia","9","14","38.3395","-3.48186","bushland","2024","yes","yes","uuid:a3133fea-3fda-4b42-9158-f61ba9d86755/supl3_tree_data[1]","10.2","48","Grevillea robusta","N","3"
"uuid:f837f18c-012a-4597-8825-ada8c7179e49","Chawia","9","4","38.3444","-3.48369","forest","2024","yes","yes","uuid:f837f18c-012a-4597-8825-ada8c7179e49/supl3_tree_data[1]","19.4","340","Tabanaemontana stapfiana","N","3"
"uuid:f837f18c-012a-4597-8825-ada8c7179e49","Chawia","9","4","38.3444","-3.48369","forest","2024","yes","yes","uuid:f837f18c-012a-4597-8825-ada8c7179e49/supl3_tree_data[2]","3.4","7","Piper capense","N","3"
"uuid:f837f18c-012a-4597-8825-ada8c7179e49","Chawia","9","4","38.3444","-3.48369","forest","2024","yes","yes","uuid:f837f18c-012a-4597-8825-ada8c7179e49/supl3_tree_data[3]","3.4","9","Piper capense","N","3"
"uuid:f837f18c-012a-4597-8825-ada8c7179e49","Chawia","9","4","38.3444","-3.48369","forest","2024","yes","yes","uuid:f837f18c-012a-4597-8825-ada8c7179e49/supl3_tree_data[4]","3.7","7","Piper capense","N","3"
"uuid:f837f18c-012a-4597-8825-ada8c7179e49","Chawia","9","4","38.3444","-3.48369","forest","2024","yes","yes","uuid:f837f18c-012a-4597-8825-ada8c7179e49/supl3_tree_data[5]","3.3","8","Piper capense","N","3"
"uuid:f837f18c-012a-4597-8825-ada8c7179e49","Chawia","9","4","38.3444","-3.48369","forest","2024","yes","yes","uuid:f837f18c-012a-4597-8825-ada8c7179e49/supl3_tree_data[6]","3.3","7","Piper capense","N","3"
"uuid:f837f18c-012a-4597-8825-ada8c7179e49","Chawia","9","4","38.3444","-3.48369","forest","2024","yes","yes","uuid:f837f18c-012a-4597-8825-ada8c7179e49/supl3_tree_data[7]","3.4","8","Piper capense","N","3"
"uuid:f837f18c-012a-4597-8825-ada8c7179e49","Chawia","9","4","38.3444","-3.48369","forest","2024","yes","yes","uuid:f837f18c-012a-4597-8825-ada8c7179e49/supl3_tree_data[8]","3.4","8","Piper capense","N","3"
"uuid:f837f18c-012a-4597-8825-ada8c7179e49","Chawia","9","4","38.3444","-3.48369","forest","2024","yes","yes","uuid:f837f18c-012a-4597-8825-ada8c7179e49/supl3_tree_data[9]","3.4","7","Piper capense","N","3"
"uuid:49f40500-9d97-4560-b1ec-caf147eb49c7","Chawia","9","15","38.3433","-3.4807","forest","2024","yes","yes","uuid:49f40500-9d97-4560-b1ec-caf147eb49c7/supl3_tree_data[1]","7.8","46","Briddelia micranthus","N","3"
"uuid:49f40500-9d97-4560-b1ec-caf147eb49c7","Chawia","9","15","38.3433","-3.4807","forest","2024","yes","yes","uuid:49f40500-9d97-4560-b1ec-caf147eb49c7/supl3_tree_data[2]","19.4","75","Macaranga conglomerata","N","3"
"uuid:49f40500-9d97-4560-b1ec-caf147eb49c7","Chawia","9","15","38.3433","-3.4807","forest","2024","yes","yes","uuid:49f40500-9d97-4560-b1ec-caf147eb49c7/supl3_tree_data[3]","6.9","22","Tabanaemontana stapfiana","N","3"
"uuid:49f40500-9d97-4560-b1ec-caf147eb49c7","Chawia","9","15","38.3433","-3.4807","forest","2024","yes","yes","uuid:49f40500-9d97-4560-b1ec-caf147eb49c7/supl3_tree_data[4]","11.4","28","Macaranga conglomerata","N","3"
"uuid:49f40500-9d97-4560-b1ec-caf147eb49c7","Chawia","9","15","38.3433","-3.4807","forest","2024","yes","yes","uuid:49f40500-9d97-4560-b1ec-caf147eb49c7/supl3_tree_data[5]","7.8","30","Tabanaemontana stapfiana","N","3"
"uuid:49f40500-9d97-4560-b1ec-caf147eb49c7","Chawia","9","15","38.3433","-3.4807","forest","2024","yes","yes","uuid:49f40500-9d97-4560-b1ec-caf147eb49c7/supl3_tree_data[6]","7.8","13","Tabanaemontana stapfiana","N","3"
"uuid:49f40500-9d97-4560-b1ec-caf147eb49c7","Chawia","9","15","38.3433","-3.4807","forest","2024","yes","yes","uuid:49f40500-9d97-4560-b1ec-caf147eb49c7/supl3_tree_data[7]","7.8","26","Tabanaemontana stapfiana","N","3"
"uuid:7fb4d34c-adbf-47b2-b7e2-d4aa745bd3e8","Chawia","9","7","38.3427","-3.48138","forest","2024","yes","yes","uuid:7fb4d34c-adbf-47b2-b7e2-d4aa745bd3e8/supl3_tree_data[1]","24","210","Tabanaemontana stapfiana","N","3"
"uuid:7fb4d34c-adbf-47b2-b7e2-d4aa745bd3e8","Chawia","9","7","38.3427","-3.48138","forest","2024","yes","yes","uuid:7fb4d34c-adbf-47b2-b7e2-d4aa745bd3e8/supl3_tree_data[2]","10.8","63","Macaranga conglomerata","N","3"
"uuid:7fb4d34c-adbf-47b2-b7e2-d4aa745bd3e8","Chawia","9","7","38.3427","-3.48138","forest","2024","yes","yes","uuid:7fb4d34c-adbf-47b2-b7e2-d4aa745bd3e8/supl3_tree_data[3]","10.8","75","Macaranga conglomerata","N","3"
"uuid:38dec13f-c413-45a1-8eeb-78a20344ab5b","Chawia","4","5","38.2928","-3.41296","forest","2024","yes","yes","uuid:38dec13f-c413-45a1-8eeb-78a20344ab5b/supl3_tree_data[1]","8.4","24","Psychotria pseudoplatyphylla","N","3"
"uuid:38dec13f-c413-45a1-8eeb-78a20344ab5b","Chawia","4","5","38.2928","-3.41296","forest","2024","yes","yes","uuid:38dec13f-c413-45a1-8eeb-78a20344ab5b/supl3_tree_data[2]","8.8","32","Psychotria pseudoplatyphylla","N","3"
"uuid:38dec13f-c413-45a1-8eeb-78a20344ab5b","Chawia","4","5","38.2928","-3.41296","forest","2024","yes","yes","uuid:38dec13f-c413-45a1-8eeb-78a20344ab5b/supl3_tree_data[3]","3.6","17","Xymalos monospora","N","3"
"uuid:38dec13f-c413-45a1-8eeb-78a20344ab5b","Chawia","4","5","38.2928","-3.41296","forest","2024","yes","yes","uuid:38dec13f-c413-45a1-8eeb-78a20344ab5b/supl3_tree_data[4]","3.4","12","Xymalos monospora","N","3"
"uuid:a853b924-55f0-41d1-8dad-b72397be9215","Chawia","14","12","38.3586","-3.45167","cropland","2024","yes","yes","uuid:a853b924-55f0-41d1-8dad-b72397be9215/supl3_tree_data[1]","9.8","66","Persea americanum","N","3"
"uuid:a853b924-55f0-41d1-8dad-b72397be9215","Chawia","14","12","38.3586","-3.45167","cropland","2024","yes","yes","uuid:a853b924-55f0-41d1-8dad-b72397be9215/supl3_tree_data[2]","7.9","40","Mangifera indica","N","3"
"uuid:a853b924-55f0-41d1-8dad-b72397be9215","Chawia","14","12","38.3586","-3.45167","cropland","2024","yes","yes","uuid:a853b924-55f0-41d1-8dad-b72397be9215/supl3_tree_data[3]","3.2","11","Persea americanum","N","3"
"uuid:a853b924-55f0-41d1-8dad-b72397be9215","Chawia","14","12","38.3586","-3.45167","cropland","2024","yes","yes","uuid:a853b924-55f0-41d1-8dad-b72397be9215/supl3_tree_data[4]","14.8","169","Syzygium cumnii","N","3"
"uuid:a853b924-55f0-41d1-8dad-b72397be9215","Chawia","14","12","38.3586","-3.45167","cropland","2024","yes","yes","uuid:a853b924-55f0-41d1-8dad-b72397be9215/supl3_tree_data[5]","14.8","36","Grevillea robusta","N","3"
"uuid:9aba0168-8749-42c7-88ae-fe35929dc778","Chawia","14","9","38.3538","-3.45415","cropland","2024","yes","yes","uuid:9aba0168-8749-42c7-88ae-fe35929dc778/supl3_tree_data[1]","4.2","13","Psidium guajava","N","3"
"uuid:9aba0168-8749-42c7-88ae-fe35929dc778","Chawia","14","9","38.3538","-3.45415","cropland","2024","yes","yes","uuid:9aba0168-8749-42c7-88ae-fe35929dc778/supl3_tree_data[2]","4.1","13","Psidium guajava","N","3"
"uuid:9aba0168-8749-42c7-88ae-fe35929dc778","Chawia","14","9","38.3538","-3.45415","cropland","2024","yes","yes","uuid:9aba0168-8749-42c7-88ae-fe35929dc778/supl3_tree_data[3]","3.3","12","Psidium guajava","N","3"
"uuid:9aba0168-8749-42c7-88ae-fe35929dc778","Chawia","14","9","38.3538","-3.45415","cropland","2024","yes","yes","uuid:9aba0168-8749-42c7-88ae-fe35929dc778/supl3_tree_data[4]","3.1","7","Maesopsis eminii","N","3"
"uuid:9aba0168-8749-42c7-88ae-fe35929dc778","Chawia","14","9","38.3538","-3.45415","cropland","2024","yes","yes","uuid:9aba0168-8749-42c7-88ae-fe35929dc778/supl3_tree_data[5]","15.8","180","Mangifera indica","N","3"
"uuid:e32d0079-c6a4-4152-a62b-aa8f65cd3dd0","Chawia","14","6","38.3564","-3.45699","bushland","2024","yes","yes","uuid:e32d0079-c6a4-4152-a62b-aa8f65cd3dd0/supl3_tree_data[1]","9.8","69","Grevillea robusta","N","3"
"uuid:39ffce47-8249-4f5b-9fca-e2892773eb9c","Chawia","14","3","38.3561","-3.45597","cropland","2024","yes","yes","uuid:39ffce47-8249-4f5b-9fca-e2892773eb9c/supl3_tree_data[1]","5.8","27","Carica papaya","N","3"
"uuid:70f0a22c-9433-4e1b-a9e8-4a5202bb191b","Chawia","14","5","38.3583","-3.45421","cropland","2024","yes","yes","uuid:70f0a22c-9433-4e1b-a9e8-4a5202bb191b/supl3_tree_data[1]","5.2","88","Lannea fulva","N","3"
"uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0","Chawia","16","1","38.3609","-3.41713","woodland","2024","yes","yes","uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0/supl3_tree_data[1]","10.8","79","Maesa lanceolata","N","3"
"uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0","Chawia","16","1","38.3609","-3.41713","woodland","2024","yes","yes","uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0/supl3_tree_data[2]","8.8","25","Calliandra calothyrsus","N","3"
"uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0","Chawia","16","1","38.3609","-3.41713","woodland","2024","yes","yes","uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0/supl3_tree_data[3]","12.4","89","Macaranga conglomerata","N","3"
"uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0","Chawia","16","1","38.3609","-3.41713","woodland","2024","yes","yes","uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0/supl3_tree_data[4]","12.9","96","Croton megalocarpus","N","3"
"uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0","Chawia","16","1","38.3609","-3.41713","woodland","2024","yes","yes","uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0/supl3_tree_data[5]","8.6","64","Macaranga conglomerata","N","3"
"uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0","Chawia","16","1","38.3609","-3.41713","woodland","2024","yes","yes","uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0/supl3_tree_data[6]","10.4","76","Maesa lanceolata","N","3"
"uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0","Chawia","16","1","38.3609","-3.41713","woodland","2024","yes","yes","uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0/supl3_tree_data[7]","4.7","7","Calliandra calothyrsus","N","3"
"uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0","Chawia","16","1","38.3609","-3.41713","woodland","2024","yes","yes","uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0/supl3_tree_data[8]","4.7","8","Calliandra calothyrsus","N","3"
"uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0","Chawia","16","1","38.3609","-3.41713","woodland","2024","yes","yes","uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0/supl3_tree_data[9]","4.7","7","Calliandra calothyrsus","N","3"
"uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0","Chawia","16","1","38.3609","-3.41713","woodland","2024","yes","yes","uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0/supl3_tree_data[10]","4.9","9","Calliandra calothyrsus","N","3"
"uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0","Chawia","16","1","38.3609","-3.41713","woodland","2024","yes","yes","uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0/supl3_tree_data[11]","4.9","16","Calliandra calothyrsus","N","3"
"uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0","Chawia","16","1","38.3609","-3.41713","woodland","2024","yes","yes","uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0/supl3_tree_data[12]","4.9","13","Calliandra calothyrsus","N","3"
"uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0","Chawia","16","1","38.3609","-3.41713","woodland","2024","yes","yes","uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0/supl3_tree_data[13]","4.9","11","Calliandra calothyrsus","N","3"
"uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0","Chawia","16","1","38.3609","-3.41713","woodland","2024","yes","yes","uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0/supl3_tree_data[14]","3.2","5","Calliandra calothyrsus","N","3"
"uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0","Chawia","16","1","38.3609","-3.41713","woodland","2024","yes","yes","uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0/supl3_tree_data[15]","3.3","7","Calliandra calothyrsus","N","3"
"uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0","Chawia","16","1","38.3609","-3.41713","woodland","2024","yes","yes","uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0/supl3_tree_data[16]","3.3","8","Calliandra calothyrsus","N","3"
"uuid:fd9f7c3c-335e-49c1-8401-8d79e07b68e3","Chawia","16","9","38.3594","-3.42285","woodland","2024","yes","yes","uuid:fd9f7c3c-335e-49c1-8401-8d79e07b68e3/supl3_tree_data[1]","22.8","136","Eucalyptus saligna","N","3"
"uuid:fd9f7c3c-335e-49c1-8401-8d79e07b68e3","Chawia","16","9","38.3594","-3.42285","woodland","2024","yes","yes","uuid:fd9f7c3c-335e-49c1-8401-8d79e07b68e3/supl3_tree_data[2]","6.7","19","Briddelia micranthus","N","3"
"uuid:fd9f7c3c-335e-49c1-8401-8d79e07b68e3","Chawia","16","9","38.3594","-3.42285","woodland","2024","yes","yes","uuid:fd9f7c3c-335e-49c1-8401-8d79e07b68e3/supl3_tree_data[3]","10.8","52","Phoenix reclinata","N","3"
"uuid:5ee48e60-e80b-43d0-8039-64c817ea3e72","Chawia","16","7","38.3599","-3.42113","forest","2024","yes","yes","uuid:5ee48e60-e80b-43d0-8039-64c817ea3e72/supl3_tree_data[1]","6.4","56","Macaranga conglomerata","N","3"
"uuid:5ee48e60-e80b-43d0-8039-64c817ea3e72","Chawia","16","7","38.3599","-3.42113","forest","2024","yes","yes","uuid:5ee48e60-e80b-43d0-8039-64c817ea3e72/supl3_tree_data[2]","4.6","66","Tabernaemontona stapfiana","N","3"
"uuid:1a44848a-dd3e-4e34-af39-58edcba4aa6b","Chawia","16","10","38.356","-3.41626","cropland","2024","yes","yes","uuid:1a44848a-dd3e-4e34-af39-58edcba4aa6b/supl3_tree_data[1]","31.8","162","Grevillea robusta","N","3"
"uuid:1a44848a-dd3e-4e34-af39-58edcba4aa6b","Chawia","16","10","38.356","-3.41626","cropland","2024","yes","yes","uuid:1a44848a-dd3e-4e34-af39-58edcba4aa6b/supl3_tree_data[2]","31.8","151","Grevillea robusta","N","3"
"uuid:2bc48748-3881-45a2-87ba-10340698e2cd","Chawia","16","2","38.3567","-3.42174","cropland","2024","yes","yes","uuid:2bc48748-3881-45a2-87ba-10340698e2cd/supl3_tree_data[1]","3.6","13","Dracaena steudneri","N","3"
"uuid:2bc48748-3881-45a2-87ba-10340698e2cd","Chawia","16","2","38.3567","-3.42174","cropland","2024","yes","yes","uuid:2bc48748-3881-45a2-87ba-10340698e2cd/supl3_tree_data[2]","5.2","14","Grevillea robusta","N","3"
"uuid:2bc48748-3881-45a2-87ba-10340698e2cd","Chawia","16","2","38.3567","-3.42174","cropland","2024","yes","yes","uuid:2bc48748-3881-45a2-87ba-10340698e2cd/supl3_tree_data[3]","9.4","26","Grevillea robusta","N","3"
"uuid:7e74e9ce-4ea3-4d2a-9d2d-c60c1b762c26","Chawia","16","4","38.3576","-3.42088","cropland","2024","yes","yes","uuid:7e74e9ce-4ea3-4d2a-9d2d-c60c1b762c26/supl3_tree_data[1]","11.9","42","Grevillea robusta","N","3"
